time-date stamp,Date,"ERCOT Load, MW","Total Wind Output, MW","Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",1-hr MW change,1-hr % change
01/13/2018 01:00:00,Jan-13,43847,6200,21428,14.1,28.9,-755.7,-10.86371693
01/13/2018 02:00:00,Jan-13,43845,6456,21428,14.7,30.1,255.2,4.115672198
01/13/2018 03:00:00,Jan-13,44306,6415,21428,14.5,29.9,-40.9,-0.634177496
01/13/2018 04:00:00,Jan-13,44972,6719,21428,14.9,31.4,304.6,4.748288774
01/13/2018 05:00:00,Jan-13,46251,6277,21428,13.6,29.3,-442.2,-6.581173911
01/13/2018 06:00:00,Jan-13,47995,5797,21428,12.1,27.1,-479.8,-7.643278212
01/13/2018 07:00:00,Jan-13,50394,5597,21428,11.1,26.1,-200.7,-3.462198729
01/13/2018 08:00:00,Jan-13,51484,4720,21428,9.2,22.0,-876.2,-15.65652062
01/13/2018 09:00:00,Jan-13,51214,2838,21428,5.5,13.2,-1882.6,-39.88276582
01/13/2018 10:00:00,Jan-13,49758,1488,21428,3.0,6.9,-1350.0,-47.57441167
01/13/2018 11:00:00,Jan-13,47382,959,21428,2.0,4.5,-528.5,-35.52214641
01/13/2018 12:00:00,Jan-13,44838,900,21428,2.0,4.2,-59.6,-6.214560246
01/13/2018 13:00:00,Jan-13,42491,1372,21428,3.2,6.4,471.9,52.45720982
01/13/2018 14:00:00,Jan-13,40099,1801,21428,4.5,8.4,429.0,31.27619173
01/13/2018 15:00:00,Jan-13,38631,2352,21428,6.1,11.0,551.5,30.62973313
01/13/2018 16:00:00,Jan-13,37862,2792,21428,7.4,13.0,439.8,18.69756533
01/13/2018 17:00:00,Jan-13,38449,3310,21428,8.6,15.4,518.3,18.56529055
01/13/2018 18:00:00,Jan-13,41974,4009,21428,9.6,18.7,698.8,21.11239817
01/13/2018 19:00:00,Jan-13,44092,6350,21428,14.4,29.6,2340.8,58.38953011
01/13/2018 20:00:00,Jan-13,45036,8000,21428,17.8,37.3,1650.8,25.99785899
01/13/2018 21:00:00,Jan-13,45441,9786,21428,21.5,45.7,1785.4,22.31608976
01/13/2018 22:00:00,Jan-13,45346,11863,21428,26.2,55.4,2077.5,21.23011489
01/13/2018 23:00:00,Jan-13,44573,13165,21428,29.5,61.4,1301.9,10.97428946
01/14/2018 00:00:00,Jan-14,43846,13476,21428,30.7,62.9,311.0,2.362182588
01/14/2018 01:00:00,Jan-14,43270,13638,21428,31.5,63.6,161.2,1.196372707
01/14/2018 02:00:00,Jan-14,43280,13214,21428,30.5,61.7,-423.0,-3.101818292
01/14/2018 03:00:00,Jan-14,43399,12264,21428,28.3,57.2,-950.6,-7.19332297
01/14/2018 04:00:00,Jan-14,43920,11008,21428,25.1,51.4,-1255.4,-10.23689487
01/14/2018 05:00:00,Jan-14,44861,9237,21428,20.6,43.1,-1771.6,-16.09334911
01/14/2018 06:00:00,Jan-14,46369,8014,21428,17.3,37.4,-1223.0,-13.2405847
01/14/2018 07:00:00,Jan-14,48161,7333,21428,15.2,34.2,-680.5,-8.491533326
01/14/2018 08:00:00,Jan-14,49128,6331,21428,12.9,29.5,-1002.1,-13.66467564
01/14/2018 09:00:00,Jan-14,48050,4504,21428,9.4,21.0,-1827.7,-28.86725285
01/14/2018 10:00:00,Jan-14,45915,3577,21428,7.8,16.7,-926.4,-20.57020311
01/14/2018 11:00:00,Jan-14,43149,4525,21428,10.5,21.1,947.5,26.4873237
01/14/2018 12:00:00,Jan-14,40690,3658,21428,9.0,17.1,-866.4,-19.14868372
01/14/2018 13:00:00,Jan-14,38767,2503,21428,6.5,11.7,-1155.4,-31.58176259
01/14/2018 14:00:00,Jan-14,36965,1808,21428,4.9,8.4,-694.8,-27.75971413
01/14/2018 15:00:00,Jan-14,35732,1387,21428,3.9,6.5,-421.5,-23.31075507
01/14/2018 16:00:00,Jan-14,35470,1538,21428,4.3,7.2,151.6,10.93164758
01/14/2018 17:00:00,Jan-14,36069,1453,21428,4.0,6.8,-85.6,-5.563175253
01/14/2018 18:00:00,Jan-14,39070,1254,21428,3.2,5.9,-198.6,-13.6720215
01/14/2018 19:00:00,Jan-14,40656,1994,21428,4.9,9.3,739.7,58.98282195
01/14/2018 20:00:00,Jan-14,41631,4034,21428,9.7,18.8,2040.1,102.3275465
01/14/2018 21:00:00,Jan-14,41762,5550,21428,13.3,25.9,1515.9,37.57933249
01/14/2018 22:00:00,Jan-14,41089,7528,21428,18.3,35.1,1978.5,35.65008626
01/14/2018 23:00:00,Jan-14,39659,9222,21428,23.3,43.0,1693.4,22.4943599
01/15/2018 00:00:00,Jan-15,38384,10737,21428,28.0,50.1,1515.3,16.43236951
01/15/2018 01:00:00,Jan-15,37945,12441,21428,32.8,58.1,1704.3,15.87308301
01/15/2018 02:00:00,Jan-15,37828,13390,21428,35.4,62.5,948.5,7.624238175
01/15/2018 03:00:00,Jan-15,38193,13708,21428,35.9,64.0,318.0,2.375058137
01/15/2018 04:00:00,Jan-15,39012,13965,21428,35.8,65.2,257.7,1.87984923
01/15/2018 05:00:00,Jan-15,40621,13968,21428,34.4,65.2,2.5,0.018013187
01/15/2018 06:00:00,Jan-15,43286,13885,21428,32.1,64.8,-82.8,-0.592629207
01/15/2018 07:00:00,Jan-15,46199,14041,21428,30.4,65.5,156.2,1.125003473
01/15/2018 08:00:00,Jan-15,46535,13102,21428,28.2,61.1,-939.6,-6.691459406
01/15/2018 09:00:00,Jan-15,45043,10793,21428,24.0,50.4,-2308.9,-17.62271921
01/15/2018 10:00:00,Jan-15,43084,9960,21428,23.1,46.5,-832.8,-7.716618719
01/15/2018 11:00:00,Jan-15,41348,9940,21428,24.0,46.4,-20.1,-0.2016251
01/15/2018 12:00:00,Jan-15,39673,9114,21428,23.0,42.5,-826.4,-8.313786534
01/15/2018 13:00:00,Jan-15,38430,9485,21428,24.7,44.3,371.1,4.072173118
01/15/2018 14:00:00,Jan-15,37691,11559,21428,30.7,53.9,2073.8,21.86462663
01/15/2018 15:00:00,Jan-15,37555,12858,21428,34.2,60.0,1299.7,11.24448829
01/15/2018 16:00:00,Jan-15,38040,13455,21428,35.4,62.8,597.1,4.643637893
01/15/2018 17:00:00,Jan-15,39619,14884,21428,37.6,69.5,1428.4,10.61569349
01/15/2018 18:00:00,Jan-15,42573,16016,21428,37.6,74.7,1132.6,7.609500195
01/15/2018 19:00:00,Jan-15,43891,16143,21428,36.8,75.3,126.4,0.789028933
01/15/2018 20:00:00,Jan-15,44469,15731,21428,35.4,73.4,-412.1,-2.55262651
01/15/2018 21:00:00,Jan-15,44346,15187,21428,34.2,70.9,-543.8,-3.457187837
01/15/2018 22:00:00,Jan-15,43443,15232,21428,35.1,71.1,45.1,0.297185439
01/15/2018 23:00:00,Jan-15,42193,14520,21428,34.4,67.8,-711.9,-4.673975853
01/16/2018 00:00:00,Jan-16,41531,14028,21428,33.8,65.5,-492.0,-3.388777886
01/16/2018 01:00:00,Jan-16,41630,13485,21428,32.4,62.9,-543.1,-3.871400258
01/16/2018 02:00:00,Jan-16,42402,13231,21428,31.2,61.7,-253.5,-1.880072072
01/16/2018 03:00:00,Jan-16,43519,12558,21428,28.9,58.6,-672.9,-5.085346352
01/16/2018 04:00:00,Jan-16,45325,12631,21428,27.9,58.9,72.2,0.57520911
01/16/2018 05:00:00,Jan-16,48052,12742,21428,26.5,59.5,111.2,0.880165606
01/16/2018 06:00:00,Jan-16,52186,12144,21428,23.3,56.7,-597.9,-4.692337435
01/16/2018 07:00:00,Jan-16,56453,11616,21428,20.6,54.2,-527.7,-4.345291251
01/16/2018 08:00:00,Jan-16,58324,10841,21428,18.6,50.6,-775.7,-6.677393809
01/16/2018 09:00:00,Jan-16,59981,10167,21428,17.0,47.4,-673.4,-6.212085998
01/16/2018 10:00:00,Jan-16,60664,9250,21428,15.2,43.2,-916.8,-9.017268919
01/16/2018 11:00:00,Jan-16,61197,8045,21428,13.1,37.5,-1205.6,-13.03265228
01/16/2018 12:00:00,Jan-16,61083,6770,21428,11.1,31.6,-1274.4,-15.84091639
01/16/2018 13:00:00,Jan-16,60419,6259,21428,10.4,29.2,-511.0,-7.547477068
01/16/2018 14:00:00,Jan-16,59253,5557,21428,9.4,25.9,-702.3,-11.22018077
01/16/2018 15:00:00,Jan-16,58483,5107,21428,8.7,23.8,-450.1,-8.099216078
01/16/2018 16:00:00,Jan-16,58430,4409,21428,7.5,20.6,-697.9,-13.66642675
01/16/2018 17:00:00,Jan-16,59534,3382,21428,5.7,15.8,-1026.9,-23.28970339
01/16/2018 18:00:00,Jan-16,62424,2656,21428,4.3,12.4,-725.8,-21.4584889
01/16/2018 19:00:00,Jan-16,63324,2576,21428,4.1,12.0,-80.4,-3.027613281
01/16/2018 20:00:00,Jan-16,63175,2463,21428,3.9,11.5,-113.4,-4.402227347
01/16/2018 21:00:00,Jan-16,62113,2617,21428,4.2,12.2,154.5,6.272379296
01/16/2018 22:00:00,Jan-16,60337,3027,21428,5.0,14.1,409.6,15.64997241
01/16/2018 23:00:00,Jan-16,58175,3459,21428,5.9,16.1,432.5,14.28903762
01/17/2018 00:00:00,Jan-17,56745,3501,21412,6.2,16.3,41.6,1.203447504
01/17/2018 01:00:00,Jan-17,56297,3991,21412,7.1,18.6,490.5,14.01208162
01/17/2018 02:00:00,Jan-17,56452,4527,21412,8.0,21.1,535.5,13.41711996
01/17/2018 03:00:00,Jan-17,56781,4836,21412,8.5,22.6,309.5,6.836358655
01/17/2018 04:00:00,Jan-17,57945,5162,21412,8.9,24.1,325.9,6.739219369
01/17/2018 05:00:00,Jan-17,59717,5080,21412,8.5,23.7,-82.4,-1.596780918
01/17/2018 06:00:00,Jan-17,63006,5341,21412,8.5,24.9,260.8,5.133661681
01/17/2018 07:00:00,Jan-17,65651,5060,21412,7.7,23.6,-280.7,-5.25691138
01/17/2018 08:00:00,Jan-17,65367,5165,21412,7.9,24.1,104.8,2.071315837
01/17/2018 09:00:00,Jan-17,63755,4556,21412,7.1,21.3,-608.9,-11.79045176
01/17/2018 10:00:00,Jan-17,61654,3562,21412,5.8,16.6,-994.1,-21.82027993
01/17/2018 11:00:00,Jan-17,59265,4045,21412,6.8,18.9,483.3,13.56831176
01/17/2018 12:00:00,Jan-17,56688,4024,21412,7.1,18.8,-20.8,-0.513960722
01/17/2018 13:00:00,Jan-17,54228,3752,21412,6.9,17.5,-271.6,-6.749029631
01/17/2018 14:00:00,Jan-17,51971,3412,21412,6.6,15.9,-340.6,-9.076297612
01/17/2018 15:00:00,Jan-17,50276,3299,21412,6.6,15.4,-112.6,-3.299283931
01/17/2018 16:00:00,Jan-17,49959,3302,21412,6.6,15.4,2.6,0.079650126
01/17/2018 17:00:00,Jan-17,51509,3470,21412,6.7,16.2,168.0,5.088123972
01/17/2018 18:00:00,Jan-17,56039,3989,21412,7.1,18.6,518.6,14.94449916
01/17/2018 19:00:00,Jan-17,57959,5922,21412,10.2,27.7,1933.6,48.47909007
01/17/2018 20:00:00,Jan-17,58786,7867,21412,13.4,36.7,1944.6,32.83662521
01/17/2018 21:00:00,Jan-17,58391,8901,21412,15.2,41.6,1034.6,13.15191051
01/17/2018 22:00:00,Jan-17,56440,9177,21412,16.3,42.9,276.0,3.100558668
01/17/2018 23:00:00,Jan-17,54094,9029,21412,16.7,42.2,-148.4,-1.617142945
01/18/2018 00:00:00,Jan-18,52756,8563,21428,16.2,40.0,-466.1,-5.162534282
01/18/2018 01:00:00,Jan-18,51900,8102,21428,15.6,37.8,-460.4,-5.376797449
01/18/2018 02:00:00,Jan-18,52029,7410,21428,14.2,34.6,-692.8,-8.550508808
01/18/2018 03:00:00,Jan-18,52467,6957,21428,13.3,32.5,-453.0,-6.113976676
01/18/2018 04:00:00,Jan-18,53202,6871,21428,12.9,32.1,-85.4,-1.228106255
01/18/2018 05:00:00,Jan-18,54774,6743,21428,12.3,31.5,-128.2,-1.865032377
01/18/2018 06:00:00,Jan-18,58371,6145,21428,10.5,28.7,-598.1,-8.870181075
01/18/2018 07:00:00,Jan-18,61799,6077,21428,9.8,28.4,-67.7,-1.101261255
01/18/2018 08:00:00,Jan-18,60507,6302,21428,10.4,29.4,225.1,3.703621275
01/18/2018 09:00:00,Jan-18,58722,5666,21428,9.6,26.4,-636.6,-10.10101871
01/18/2018 10:00:00,Jan-18,56490,4400,21428,7.8,20.5,-1265.8,-22.34147887
01/18/2018 11:00:00,Jan-18,54543,4730,21428,8.7,22.1,329.7,7.49372716
01/18/2018 12:00:00,Jan-18,52067,5400,21428,10.4,25.2,670.8,14.18242297
01/18/2018 13:00:00,Jan-18,50292,5628,21428,11.2,26.3,228.0,4.222713518
01/18/2018 14:00:00,Jan-18,48520,5758,21428,11.9,26.9,129.1,2.293520121
01/18/2018 15:00:00,Jan-18,47854,5216,21428,10.9,24.3,-541.8,-9.410435733
01/18/2018 16:00:00,Jan-18,48271,5106,21428,10.6,23.8,-110.1,-2.110744061
01/18/2018 17:00:00,Jan-18,49464,5143,21428,10.4,24.0,37.0,0.724445856
01/18/2018 18:00:00,Jan-18,52408,6258,21428,11.9,29.2,1114.9,21.67875963
01/18/2018 19:00:00,Jan-18,53403,9844,21428,18.4,45.9,3586.6,57.31664362
01/18/2018 20:00:00,Jan-18,53584,12233,21428,22.8,57.1,2388.8,24.26627496
01/18/2018 21:00:00,Jan-18,52852,13317,21428,25.2,62.1,1084.5,8.865079648
01/18/2018 22:00:00,Jan-18,50737,13820,21428,27.2,64.5,502.3,3.77185764
01/18/2018 23:00:00,Jan-18,47985,13794,21428,28.7,64.4,-26.0,-0.1881939
01/19/2018 00:00:00,Jan-19,46085,12969,21428,28.1,60.5,-825.0,-5.981353272
01/19/2018 01:00:00,Jan-19,44800,12590,21428,28.1,58.8,-378.5,-2.918716133
01/19/2018 02:00:00,Jan-19,44449,12586,21428,28.3,58.7,-4.4,-0.034578839
01/19/2018 03:00:00,Jan-19,44213,12529,21428,28.3,58.5,-56.4,-0.448151821
01/19/2018 04:00:00,Jan-19,44515,12497,21428,28.1,58.3,-32.0,-0.255727505
01/19/2018 05:00:00,Jan-19,45771,12999,21428,28.4,60.7,502.1,4.017409049
01/19/2018 06:00:00,Jan-19,49120,13200,21428,26.9,61.6,200.9,1.54541557
01/19/2018 07:00:00,Jan-19,52329,13048,21428,24.9,60.9,-152.7,-1.156854284
01/19/2018 08:00:00,Jan-19,51332,12920,21428,25.2,60.3,-127.8,-0.979521005
01/19/2018 09:00:00,Jan-19,50254,11416,21428,22.7,53.3,-1504.0,-11.64081085
01/19/2018 10:00:00,Jan-19,49090,9143,21428,18.6,42.7,-2273.1,-19.91188544
01/19/2018 11:00:00,Jan-19,47516,8573,21428,18.0,40.0,-569.9,-6.233520036
01/19/2018 12:00:00,Jan-19,45694,9185,21428,20.1,42.9,612.0,7.138946631
01/19/2018 13:00:00,Jan-19,44158,10133,21428,22.9,47.3,948.7,10.32878406
01/19/2018 14:00:00,Jan-19,42583,10654,21428,25.0,49.7,520.8,5.139005483
01/19/2018 15:00:00,Jan-19,41441,11159,21428,26.9,52.1,504.7,4.737250955
01/19/2018 16:00:00,Jan-19,41433,11304,21428,27.3,52.8,145.1,1.299947859
01/19/2018 17:00:00,Jan-19,41716,11004,21428,26.4,51.4,-299.8,-2.652102216
01/19/2018 18:00:00,Jan-19,43381,11857,21428,27.3,55.3,852.4,7.74633732
01/19/2018 19:00:00,Jan-19,43790,13820,21428,31.6,64.5,1962.9,16.55503438
01/19/2018 20:00:00,Jan-19,42848,14084,21428,32.9,65.7,264.4,1.913274942
01/19/2018 21:00:00,Jan-19,42064,13901,21428,33.0,64.9,-182.5,-1.295610047
01/19/2018 22:00:00,Jan-19,40453,14364,21428,35.5,67.0,462.5,3.327231038
01/19/2018 23:00:00,Jan-19,38501,14113,21428,36.7,65.9,-251.4,-1.750377361
01/20/2018 00:00:00,Jan-20,36392,13838,21428,38.0,64.6,-274.4,-1.944031716
01/20/2018 01:00:00,Jan-20,35226,13484,21428,38.3,62.9,-354.3,-2.560401075
01/20/2018 02:00:00,Jan-20,34147,13497,21428,39.5,63.0,13.3,0.098902756
01/20/2018 03:00:00,Jan-20,33712,13459,21428,39.9,62.8,-38.0,-0.281221009
01/20/2018 04:00:00,Jan-20,33518,13380,21428,39.9,62.4,-79.6,-0.591084646
01/20/2018 05:00:00,Jan-20,34016,13127,21428,38.6,61.3,-253.2,-1.892046647
01/20/2018 06:00:00,Jan-20,35008,12780,21428,36.5,59.6,-346.3,-2.637937644
01/20/2018 07:00:00,Jan-20,36571,12591,21428,34.4,58.8,-188.8,-1.477357179
01/20/2018 08:00:00,Jan-20,37645,12284,21428,32.6,57.3,-307.3,-2.440188508
01/20/2018 09:00:00,Jan-20,38270,11151,21428,29.1,52.0,-1132.9,-9.222249446
01/20/2018 10:00:00,Jan-20,38120,8370,21428,22.0,39.1,-2781.7,-24.94488341
01/20/2018 11:00:00,Jan-20,37097,6377,21428,17.2,29.8,-1992.9,-23.81134761
01/20/2018 12:00:00,Jan-20,36061,6570,21428,18.2,30.7,193.6,3.036762029
01/20/2018 13:00:00,Jan-20,35088,8065,21428,23.0,37.6,1494.5,22.74618943
01/20/2018 14:00:00,Jan-20,34236,9923,21428,29.0,46.3,1857.8,23.03571674
01/20/2018 15:00:00,Jan-20,33718,11117,21428,33.0,51.9,1194.3,12.03650804
01/20/2018 16:00:00,Jan-20,33422,11281,21428,33.8,52.6,164.4,1.478552312
01/20/2018 17:00:00,Jan-20,33629,10355,21428,30.8,48.3,-926.4,-8.211611445
01/20/2018 18:00:00,Jan-20,34987,10719,21428,30.6,50.0,364.2,3.517486997
01/20/2018 19:00:00,Jan-20,36081,14077,21428,39.0,65.7,3357.8,31.32523677
01/20/2018 20:00:00,Jan-20,35533,15635,21428,44.0,73.0,1558.4,11.07030466
01/20/2018 21:00:00,Jan-20,35053,16253,21428,46.4,75.9,618.0,3.952398114
01/20/2018 22:00:00,Jan-20,34099,16198,21428,47.5,75.6,-55.3,-0.340372771
01/20/2018 23:00:00,Jan-20,32513,16252,21428,50.0,75.8,53.6,0.330695363
01/21/2018 00:00:00,Jan-21,30940,15808,21428,51.1,73.8,-443.8,-2.730991913
01/21/2018 01:00:00,Jan-21,29650,14853,21428,50.1,69.3,-954.5,-6.038251746
01/21/2018 02:00:00,Jan-21,28580,14430,21428,50.5,67.3,-423.6,-2.851751787
01/21/2018 03:00:00,Jan-21,28270,14110,21428,49.9,65.8,-319.9,-2.21695725
01/21/2018 04:00:00,Jan-21,27908,13809,21428,49.5,64.4,-300.5,-2.129448321
01/21/2018 05:00:00,Jan-21,27987,13808,21428,49.3,64.4,-1.2,-0.008479004
01/21/2018 06:00:00,Jan-21,28505,13707,21428,48.1,64.0,-101.6,-0.735515232
01/21/2018 07:00:00,Jan-21,29596,14417,21428,48.7,67.3,710.0,5.179909135
01/21/2018 08:00:00,Jan-21,30416,15114,21428,49.7,70.5,697.7,4.839884723
01/21/2018 09:00:00,Jan-21,31955,14374,21428,45.0,67.1,-740.7,-4.900343345
01/21/2018 10:00:00,Jan-21,33086,13213,21428,39.9,61.7,-1160.6,-8.074241847
01/21/2018 11:00:00,Jan-21,33501,14276,21428,42.6,66.6,1062.8,8.043652893
01/21/2018 12:00:00,Jan-21,34029,14544,21428,42.7,67.9,268.4,1.88016482
01/21/2018 13:00:00,Jan-21,34399,15620,21428,45.4,72.9,1075.8,7.396424714
01/21/2018 14:00:00,Jan-21,34373,15885,21428,46.2,74.1,264.6,1.694136624
01/21/2018 15:00:00,Jan-21,33982,15650,21428,46.1,73.0,-234.5,-1.47615017
01/21/2018 16:00:00,Jan-21,34119,15584,21428,45.7,72.7,-66.6,-0.425279876
01/21/2018 17:00:00,Jan-21,34343,15255,21428,44.4,71.2,-329.0,-2.111486561
01/21/2018 18:00:00,Jan-21,36281,14689,21428,40.5,68.6,-565.5,-3.706893417
01/21/2018 19:00:00,Jan-21,37115,13395,21428,36.1,62.5,-1294.4,-8.811789358
01/21/2018 20:00:00,Jan-21,36930,13272,21428,35.9,61.9,-123.2,-0.919882301
01/21/2018 21:00:00,Jan-21,35917,13345,21428,37.2,62.3,73.4,0.553033058
01/21/2018 22:00:00,Jan-21,34141,13359,21428,39.1,62.3,14.1,0.105398314
01/21/2018 23:00:00,Jan-21,32039,13378,21428,41.8,62.4,19.1,0.143204822
01/22/2018 00:00:00,Jan-22,30168,13196,21428,43.7,61.6,-182.3,-1.36233998
01/22/2018 01:00:00,Jan-22,29024,12636,21428,43.5,59.0,-560.0,-4.244069971
01/22/2018 02:00:00,Jan-22,28537,12121,21428,42.5,56.6,-514.8,-4.073929266
01/22/2018 03:00:00,Jan-22,28634,12329,21428,43.1,57.5,208.0,1.715865378
01/22/2018 04:00:00,Jan-22,29435,12566,21428,42.7,58.6,236.9,1.921517748
01/22/2018 05:00:00,Jan-22,31078,12092,21428,38.9,56.4,-473.6,-3.768826726
01/22/2018 06:00:00,Jan-22,34934,12249,21428,35.1,57.2,157.0,1.298146585
01/22/2018 07:00:00,Jan-22,39395,12112,21428,30.7,56.5,-137.7,-1.124232754
01/22/2018 08:00:00,Jan-22,39254,12070,21428,30.7,56.3,-41.5,-0.343022816
01/22/2018 09:00:00,Jan-22,38818,11628,21428,30.0,54.3,-442.2,-3.663890768
01/22/2018 10:00:00,Jan-22,38522,11933,21428,31.0,55.7,305.2,2.624803183
01/22/2018 11:00:00,Jan-22,38097,11896,21428,31.2,55.5,-37.0,-0.309954816
01/22/2018 12:00:00,Jan-22,37507,12279,21428,32.7,57.3,382.5,3.215172528
01/22/2018 13:00:00,Jan-22,36933,12054,21428,32.6,56.3,-225.0,-1.832445222
01/22/2018 14:00:00,Jan-22,36340,12148,21428,33.4,56.7,94.4,0.782927203
01/22/2018 15:00:00,Jan-22,35734,11951,21428,33.4,55.8,-197.0,-1.6213775
01/22/2018 16:00:00,Jan-22,35570,10711,21428,30.1,50.0,-1239.7,-10.37344456
01/22/2018 17:00:00,Jan-22,35919,8680,21428,24.2,40.5,-2031.3,-18.9641448
01/22/2018 18:00:00,Jan-22,38325,5185,21428,13.5,24.2,-3495.2,-40.26775056
01/22/2018 19:00:00,Jan-22,40332,3569,21428,8.8,16.7,-1615.6,-31.1606437
01/22/2018 20:00:00,Jan-22,40498,2988,21428,7.4,13.9,-581.3,-16.28594697
01/22/2018 21:00:00,Jan-22,40287,2779,21428,6.9,13.0,-208.7,-6.983991319
01/22/2018 22:00:00,Jan-22,38945,3169,21428,8.1,14.8,390.2,14.03907575
01/22/2018 23:00:00,Jan-22,36889,3062,21428,8.3,14.3,-107.6,-3.394315931
01/23/2018 00:00:00,Jan-23,35578,2765,21428,7.8,12.9,-297.3,-9.709820823
01/23/2018 01:00:00,Jan-23,35168,2725,21428,7.7,12.7,-39.9,-1.442452262
01/23/2018 02:00:00,Jan-23,35376,2494,21428,7.0,11.6,-230.9,-8.476239887
01/23/2018 03:00:00,Jan-23,35907,2806,21428,7.8,13.1,311.9,12.50839278
01/23/2018 04:00:00,Jan-23,36806,3261,21428,8.9,15.2,455.2,16.2240886
01/23/2018 05:00:00,Jan-23,39219,3293,21428,8.4,15.4,32.7,1.002606207
01/23/2018 06:00:00,Jan-23,43490,3091,21428,7.1,14.4,-202.7,-6.155654431
01/23/2018 07:00:00,Jan-23,48020,2534,21428,5.3,11.8,-556.8,-18.01551017
01/23/2018 08:00:00,Jan-23,47547,2193,21428,4.6,10.2,-341.2,-13.46498329
01/23/2018 09:00:00,Jan-23,45421,1516,21428,3.3,7.1,-676.6,-30.85626177
01/23/2018 10:00:00,Jan-23,43038,688,21428,1.6,3.2,-828.2,-54.62852025
01/23/2018 11:00:00,Jan-23,40705,1164,21428,2.9,5.4,475.8,69.16122613
01/23/2018 12:00:00,Jan-23,38840,1260,21428,3.2,5.9,96.6,8.304755227
01/23/2018 13:00:00,Jan-23,37248,1141,21428,3.1,5.3,-119.0,-9.438761525
01/23/2018 14:00:00,Jan-23,36354,892,21428,2.5,4.2,-249.8,-21.88616298
01/23/2018 15:00:00,Jan-23,35443,707,21428,2.0,3.3,-184.4,-20.68705227
01/23/2018 16:00:00,Jan-23,35197,793,21428,2.3,3.7,85.8,12.13002636
01/23/2018 17:00:00,Jan-23,35831,1075,21428,3.0,5.0,282.0,35.57012427
01/23/2018 18:00:00,Jan-23,38595,1512,21428,3.9,7.1,437.0,40.65437993
01/23/2018 19:00:00,Jan-23,40735,2434,21428,6.0,11.4,922.2,60.99501911
01/23/2018 20:00:00,Jan-23,41068,3420,21428,8.3,16.0,985.6,40.48951038
01/23/2018 21:00:00,Jan-23,41141,3559,21428,8.6,16.6,138.9,4.06217208
01/23/2018 22:00:00,Jan-23,40047,3295,21428,8.2,15.4,-263.8,-7.413852874
01/23/2018 23:00:00,Jan-23,38363,3068,21428,8.0,14.3,-226.9,-6.88646948
01/24/2018 00:00:00,Jan-24,37052,2961,21412,8.0,13.8,-106.9,-3.483108575
01/24/2018 01:00:00,Jan-24,36797,2637,21412,7.2,12.3,-324.3,-10.9540088
01/24/2018 02:00:00,Jan-24,36988,2053,21412,5.6,9.6,-583.4,-22.1250896
01/24/2018 03:00:00,Jan-24,37512,1476,21412,3.9,6.9,-577.0,-28.10269421
01/24/2018 04:00:00,Jan-24,38781,1538,21412,4.0,7.2,62.0,4.197856048
01/24/2018 05:00:00,Jan-24,41124,1725,21412,4.2,8.1,186.8,12.14270154
01/24/2018 06:00:00,Jan-24,45247,2158,21412,4.8,10.1,433.4,25.12718981
01/24/2018 07:00:00,Jan-24,49679,2306,21412,4.6,10.8,147.5,6.832067773
01/24/2018 08:00:00,Jan-24,48828,2481,21412,5.1,11.6,174.9,7.586047572
01/24/2018 09:00:00,Jan-24,46011,2972,21412,6.5,13.9,491.0,19.79166154
01/24/2018 10:00:00,Jan-24,43393,2286,21412,5.3,10.7,-686.1,-23.08612401
01/24/2018 11:00:00,Jan-24,40937,3766,21412,9.2,17.6,1480.4,64.76667507
01/24/2018 12:00:00,Jan-24,39065,4687,21412,12.0,21.9,920.4,24.4388217
01/24/2018 13:00:00,Jan-24,37642,4829,21412,12.8,22.6,141.9,3.028488912
01/24/2018 14:00:00,Jan-24,36595,4671,21412,12.8,21.8,-157.6,-3.263510894
01/24/2018 15:00:00,Jan-24,35627,4544,21412,12.8,21.2,-126.4,-2.706972012
01/24/2018 16:00:00,Jan-24,35381,5133,21412,14.5,24.0,588.9,12.95779309
01/24/2018 17:00:00,Jan-24,35678,5744,21412,16.1,26.8,610.8,11.89913787
01/24/2018 18:00:00,Jan-24,37773,6008,21412,15.9,28.1,264.3,4.600796287
01/24/2018 19:00:00,Jan-24,40121,7366,21412,18.4,34.4,1357.6,22.59467763
01/24/2018 20:00:00,Jan-24,40789,8797,21412,21.6,41.1,1431.2,19.42933723
01/24/2018 21:00:00,Jan-24,40823,10326,21412,25.3,48.2,1529.0,17.37998492
01/24/2018 22:00:00,Jan-24,39859,11424,21412,28.7,53.4,1097.8,10.6316982
01/24/2018 23:00:00,Jan-24,38246,12129,21412,31.7,56.6,704.5,6.166562619
01/25/2018 00:00:00,Jan-25,37048,12718,21428,34.3,59.4,589.4,4.859263952
01/25/2018 01:00:00,Jan-25,36703,12477,21428,34.0,58.2,-240.6,-1.891884711
01/25/2018 02:00:00,Jan-25,36863,12207,21428,33.1,57.0,-270.4,-2.166910496
01/25/2018 03:00:00,Jan-25,37390,11859,21428,31.7,55.3,-347.6,-2.847936808
01/25/2018 04:00:00,Jan-25,38667,11610,21428,30.0,54.2,-249.7,-2.105507076
01/25/2018 05:00:00,Jan-25,40956,11934,21428,29.1,55.7,324.6,2.795886805
01/25/2018 06:00:00,Jan-25,45194,12285,21428,27.2,57.3,350.6,2.937517256
